journal_no,journal_name,journal_accreditation,journal_url
836,SOCA: Jurnal Sosial Ekonomi Pertanian,S3,https://ojs.unud.ac.id/index.php/soca/index
837,BIOEDUSCIENCE : Jurnal Pendidikan Biologi & Sains,S3,https://journal.uhamka.ac.id/index.php/bioeduscience
838,Jurnal Ilmu Sosial dan Humaniora,S3,http://ejournal.undiksha.ac.id/index.php/JISH/
839,Journal of Medives : Journal of Mathematics Education IKIP Veteran Semarang,S3,http://e-journal.ivet.ac.id/index.php/matematika/
840,J@ti Undip: Jurnal Teknik Industri,S3,http://ejournal.undip.ac.id/index.php/jgti/index
841,E-Jurnal Medika Udayana,S3,http://ojs.unud.ac.id/index.php/eum
842,JNPM (JURNAL NASIONAL PENDIDIKAN MATEMATIKA),S3,http://jurnal.unswagati.ac.id/index.php/JNPM/index
843,"CESS (Journal of Computer Engineering, System and Science)",S3,http://jurnal.unimed.ac.id/2012/index.php/cess
844,"JBMP (Jurnal Bisnis, Manajemen Dan Perbankan)",S3,http://ojs.umsida.ac.id/index.php/JBMP
845,JKBM (JURNAL KONSEP BISNIS DAN MANAJEMEN),S3,http://ojs.uma.ac.id/index.php/bisman
846,PrimaryEdu : Journal of Primary Education,S3,http://e-journal.stkipsiliwangi.ac.id/index.php/primaryedu
847,IndoMath: Indonesia Mathematics Education,S3,http://jurnal.ustjogja.ac.id/index.php/Indomath
848,"Jurnal Informasi, Perpajakan, Akuntansi, dan Keuangan Publik",S3,https://www.trijurnal.lemlit.trisakti.ac.id/jipak
849,Edukasi Islami : Jurnal Pendidikan Islam,S3,http://jurnal.staialhidayahbogor.ac.id/index.php/ei
850,Jurnal Geografi Gea,S3,https://ejournal.upi.edu/index.php/gea
851,Formatif : Jurnal Ilmiah Pendidikan MIPA,S3,http://journal.lppmunindra.ac.id/index.php/Formatif
852,Biosfer: Jurnal Tadris Biologi,S3,http://ejournal.radenintan.ac.id/index.php/biosfer
853,Mosharafa: Jurnal Pendidikan Matematika,S3,http://e-mosharafa.org/index.php/mosharafa
854,JIPF (Jurnal Ilmu Pendidikan Fisika),S3,http://journal.stkipsingkawang.ac.id/index.php/JIPF
855,Jurnal Pendidikan Fisika dan Keilmuan (JPFK),S3,http://e-journal.unipma.ac.id/index.php/JPFK/index
856,JALIE: Journal of Applied Linguistics and Islamic Education,S3,http://ejournal.inkafa.ac.id/index.php/jalie-inkafa/index
857,Jurnal ECODEMICA,S3,http://ejournal.bsi.ac.id/ejurnal/index.php/ecodemica/about/contact
858,The Journal of Society and Media,S3,https://journal.unesa.ac.id/index.php/jsm
859,Kalamatika : Jurnal Pendidikan Matematika,S3,http://kalamatika.matematika-uhamka.com/index.php/kmk/issue/archive
860,Jurnal Penjaminan Mutu,S3,http://ejournal.ihdn.ac.id/index.php/JPM
861,Jurnal Psikologi,S3,http://ejournal.uin-suska.ac.id/index.php/psikologi
862,Seloka: Jurnal Pendidikan Bahasa dan Sastra Indonesia,S3,https://journal.unnes.ac.id/sju/index.php/seloka
863,"Jurnal Benefita : Ekonomi Pembangungan, Manajemen Bisnis dan Akuntansi",S3,http://ejournal.kopertis10.or.id/index.php/benefita
864,Desimal: Jurnal Matematika,S3,http://ejournal.radenintan.ac.id/index.php/desimal/index
865,Journal of Science Learning,S3,https://ejournal.upi.edu/index.php/jslearning
866,Scholaria : Jurnal Pendidikan dan Kebudayaan,S3,http://ejournal.uksw.edu/scholaria/index
867,"Inovasi : Jurnal Ekonomi, Keuangan dan Manajemen",S3,http://journal.feb.unmul.ac.id/index.php/INOVASI
868,JIPI (Jurnal IPA dan Pembelajaran IPA),S3,http://jurnal.unsyiah.ac.id/JIPI
869,SJME (Supremum Journal of Mathematics Education),S3,http://journal.unsika.ac.id/index.php/supremum
870,Jurnal Media Informatika Budidarma,S3,http://ejurnal.stmik-budidarma.ac.id/
871,Metana : Media Komunikasi Rekayasa Proses dan Teknologi Tepat Guna,S3,https://ejournal.undip.ac.id/index.php/metana
872,Jurnal Riset Akuntansi Dan Bisnis Airlangga,S3,http://jraba.org/journal/index.php/jraba
873,Sospol : Jurnal Sosial Politik,S3,http://ejournal.umm.ac.id/index.php/sospol/index
874,MaPan : Jurnal Matematika dan Pembelajaran,S3,http://journal.uin-alauddin.ac.id/index.php/Mapan/index
875,NUMERICAL : Jurnal Matematika dan Pendidikan Matematika,S3,http://journal.iaimnumetrolampung.ac.id/index.php/numerical/issue/view/7
876,Jurnal Inspirasi Pendidikan,S3,http://ejournal.unikama.ac.id/index.php/jrnspirasi/issue/archive
877,International Journal of Research in Counseling and Education,S3,http://ppsfip.ppj.unp.ac.id/index.php/ijrice/index
878,Jurnal IQRA' : Kajian Ilmu Pendidikan,S3,http://journal.iaimnumetrolampung.ac.id/index.php/ji
879,Jurnal Ilmiah Manajemen dan Bisnis,S3,http://jurnal.umsu.ac.id/index.php/mbisnis/index
880,Jurnal Hukum Islam Fakultas Syari'ah,S3,http://e-journal.iainpekalongan.ac.id/index.php/jhi
881,Semantik,S3,http://e-journal.stkipsiliwangi.ac.id/index.php/semantik/index
882,Jurnal Sains dan Teknologi,S3,https://ejournal.unri.ac.id/index.php/JST
883,JST (Jurnal Sains dan Teknologi),S3,http://ejournal.undiksha.ac.id/index.php/JST/
884,Jurnal Farmasi Galenika (Galenika Journal of Pharmacy),S3,https://bestjournal.untad.ac.id/index.php/Galenika
885,Jurnal Visi Ilmu Pendidikan,S3,http://jurnal.untan.ac.id/index.php/jvip/index
886,Curricula : Journal of Teaching and Learning,S3,http://ejournal.kopertis10.or.id/index.php/curricula/index
887,Istawa: Jurnal Pendidikan Islam,S3,http://journal.umpo.ac.id/index.php/istawa/index
888,InfoTekJar : Jurnal Nasional Informatika dan Teknologi Jaringan,S3,http://jurnal.uisu.ac.id/index.php/infotekjar
889,Journal of Maternal and Child Health,S3,http://www.thejmch.com
890,JP2SD (Jurnal Pemikiran dan Pengembangan Sekolah Dasar),S3,http://ejournal.umm.ac.id/index.php/jp2sd
891,Higeia : Journal of Public Health Research and Development,S3,http://journal.unnes.ac.id/sju/index.php/higeia
892,Jurnal Pendidikan (Teori dan Praktik),S3,http://journal.unesa.ac.id/index.php/jp
893,JIPVA (Jurnal Pendidikan IPA Veteran),S3,http://e-journal.ivet.ac.id/index.php/jipva/index
894,Jurnal Teknologi Perikanan dan Kelautan,S3,http://jurnal.ipb.ac.id/index.php/jtpk/index
895,Jurnal Akuntansi dan Auditing,S3,https://ejournal.undip.ac.id/index.php/akuditi
896,Jurnal Minds: Manajemen Ide dan Inspirasi,S3,http://journal.uin-alauddin.ac.id/index.php/minds
897,Mimbar Sekolah Dasar,S3,http://ejournal.upi.edu/index.php/mimbar/index
898,Jurnal Promosi Kesehatan Indonesia,S3,https://ejournal.undip.ac.id/index.php/jpki
899,Media Ekonomi dan Manajemen,S3,http://jurnal.untagsmg.ac.id/index.php/fe/index
900,Techno.Com: Jurnal Teknologi Informasi,S3,http://publikasi.dinus.ac.id/index.php/technoc/index
901,Transmisi,S3,https://ejournal.undip.ac.id/index.php/transmisi
902,Geosfera Indonesia,S3,https://jurnal.unej.ac.id/index.php/GEOSI
903,SOSIO-DIDAKTIKA: Social Science Education Journal,S3,http://journal.uinjkt.ac.id/index.php/SOSIO-FITK
904,Jurnal Keperawatan Silampari,S3,https://journal.ipm2kpe.or.id/index.php/JKS
905,Jurnal Bimbingan dan Konseling Terapan,S3,https://ojs.unpatti.ac.id/index.php/bkt
906,Jurnal Akuntansi Keuangan dan Bisnis,S3,https://jurnal.pcr.ac.id/index.php/jakb
907,Jurnal Riset dan Kajian Pendidikan Fisika,S3,http://journal.uad.ac.id/index.php/JRKPF/index
908,JIPM (Jurnal Ilmiah Pendidikan Matematika),S3,http://e-journal.unipma.ac.id/index.php/jipm
909,Esensi: Jurnal Bisnis dan Manajemen,S3,http://journal.uinjkt.ac.id/index.php/esensi/index
910,Premiere Educandum : Jurnal Pendidikan Dasar dan Pembelajaran,S3,http://e-journal.unipma.ac.id/index.php/PE/
911,Jurnal Natural,S3,http://www.jurnal.unsyiah.ac.id/natural/issue/archive
912,Teorema: Teori dan Riset Matematika,S3,https://jurnal.unigal.ac.id/index.php/teorema/index
913,Refleksi Edukatika : Jurnal Ilmiah Kependidikan,S3,https://jurnal.umk.ac.id/index.php/RE/index
914,jurnal ilmiah ekonomi dan bisnis,S3,https://ejurnal.unilak.ac.id/index.php/JIEB
915,JURTEKSI (Jurnal Teknologi dan Sistem Informasi),S3,https://jurnal.stmikroyal.ac.id/index.php/jurteksi
916,Berita Kedokteran Masyarakat,S3,https://jurnal.ugm.ac.id/bkm
917,Vidyottama Sanatana: International Journal of Hindu Science and Religious Studies,S3,http://ejournal.ihdn.ac.id/index.php/IJHSRS
918,Jurnal Informatika: Jurnal Pengembangan IT,S3,http://ejournal.poltektegal.ac.id/index.php/informatika
919,Polyglot: Jurnal Ilmiah,S3,http://ojs.uph.edu/index.php/PJI/index
920,LLT Journal: A Journal on Language and Language Teaching,S3,http://e-journal.usd.ac.id/index.php/LLT/index
921,Jurnal Komunikasi,S3,https://journal.untar.ac.id/index.php/komunikasi
922,Ijaz Arabi : Journal of Arabic Learning,S3,http://ejournal.uin-malang.ac.id/index.php/ijazarabi/index
923,Evangelikal: Jurnal Teologi Injili dan Pembinaan Warga Jemaat,S3,http://journal.sttsimpson.ac.id/index.php/EJTI
924,Jurnal Endurance: Kajian Ilmiah Problema Kesehatan,S3,http://ejournal.kopertis10.or.id/index.php/endurance/index
925,INTENSIF: Jurnal Ilmiah Penelitian Teknologi dan Penerapan Sistem Informasi,S3,http://ojs.unpkediri.ac.id/index.php/intensif
926,ProTVF: Jurnal Kajian Televisi dan Film,S3,http://journal.unpad.ac.id/protvf
927,IJFAC (Indonesian Journal of Fundamental and Applied Chemistry),S3,http://www.ijfac.unsri.ac.id/index.php/ijfac/index
928,INVOTEK: Jurnal Inovasi Vokasional dan Teknologi,S3,http://invotek.ppj.unp.ac.id/index.php/invotek
929,Jurnal Pendidikan Edutama,S3,http://ejurnal.ikippgribojonegoro.ac.id/index.php/JPE/index
930,JOIV : International Journal on Informatics Visualization,S3,http://joiv.org/
931,JHSS (Journal of Humanities and Social Studies),S3,https://journal.unpak.ac.id/index.php/jhss
932,Majalah Ilmiah Biologi Biosfera: A Scientific Journal,S3,https://journal.bio.unsoed.ac.id/index.php/biosfera/index
933,Jurnal Teknologi,S3,https://jurnal.umj.ac.id/index.php/jurtek
934,CAUCHY: Jurnal Matematika Murni dan Aplikasi,S3,http://ejournal.uin-malang.ac.id/index.php/Math
935,Jurnal Transformatika,S3,http://journals.usm.ac.id/index.php/transformatika/index
936,Jurnal Analisa,S3,http://journal.uinsgd.ac.id/index.php/analisa
937,JOURNAL OF ICSAR,S3,http://journal2.um.ac.id/index.php/icsar
938,Jurnal Teknik Informatika,S3,http://journal.uinjkt.ac.id/index.php/ti
939,JUPIIS: Jurnal Pendidikan Ilmu-ilmu Sosial,S3,http://jurnal.unimed.ac.id/2012/index.php/jupiis
940,TIFBR (Tazkia Islamic Finance and Business Review),S3,http://tifbr-tazkia.org/index.php/TIFBR/index
941,Riau Journal of Empowerment,S3,http://raje.unri.ac.id/index.php/raje
942,Jurnal Agroteknologi,S3,http://jurnal.unej.ac.id/index.php/JAGT/index
943,JITCE (Journal of Information Technology and Computer Engineering),S3,http://jitce.fti.unand.ac.id/index.php/JITCE
944,JPIB : Jurnal Psikologi Islam dan Budaya,S3,http://journal.uinsgd.ac.id/index.php/jpib
945,Tadrib: Jurnal Pendidikan Agama Islam,S3,http://jurnal.radenfatah.ac.id/index.php/Tadrib/index
946,Jurnal Gantang,S3,http://ojs.umrah.ac.id/index.php/gantang/index
947,IKAT: The Indonesian Journal of Southeast Asian Studies,S3,https://jurnal.ugm.ac.id/ikat
948,Indonesian EFL Journal,S3,https://journal.uniku.ac.id/index.php/IEFLJ
949,Pilar Nusa Mandiri : Journal of Computing and Information System,S3,http://ejournal.nusamandiri.ac.id/index.php/pilar
950,Jurnal Organisasi dan Manajemen,S3,http://jurnal.ut.ac.id/JOM
951,Jurnal Manajemen Komunikasi,S3,http://jurnal.unpad.ac.id/manajemen-komunikasi
952,SINTECH (Science and Information Technology) Journal,S3,https://jurnal.stiki-indonesia.ac.id/index.php/sintechjournal
953,Al-Tadzkiyyah: Jurnal Pendidikan Islam,S3,http://ejournal.radenintan.ac.id/index.php/tadzkiyyah/index
954,PCD JOURNAL,S3,https://journal.ugm.ac.id/pcd
955,Jurnal Vokasi Kesehatan,S3,http://ejournal.poltekkes-pontianak.ac.id
956,Jurnal Rona Teknik Pertanian,S3,http://jurnal.unsyiah.ac.id/RTP
957,Journal of Nonformal Education,S3,https://journal.unnes.ac.id/nju/index.php/jne/index
958,Counsellia: Jurnal Bimbingan dan Konseling,S3,http://e-journal.unipma.ac.id/index.php/JBK/index
959,Jurnal Ilmu Perilaku,S3,http://jip.fk.unand.ac.id/index.php/jip
960,Cogito Smart Journal,S3,http://cogito.unklab.ac.id/index.php/cogito
961,Jurnal Ilmiah Potensia,S3,https://ejournal.unib.ac.id/index.php/potensia
962,Jurnal Psikologi Integratif,S3,http://ejournal.uin-suka.ac.id/isoshum/PI
963,Journal of Honai Math,S3,http://journalfkipunipa.org/index.php/jhm
964,ZISWAF : Jurnal Zakat dan Wakaf,S3,http://journal.stainkudus.ac.id/index.php/Ziswaf
965,LENTERA: Jurnal Ilmu Dakwah dan Komunikasi,S3,https://journal.iain-samarinda.ac.id/index.php/lentera
966,"KEMBARA: Jurnal Keilmuan Bahasa, Sastra, dan Pengajarannya",S3,http://ejournal.umm.ac.id/index.php/kembara/article/view/2322
967,"LINGUA: Journal of Language, Literature and Teaching",S3,http://lingua.pusatbahasa.or.id/index.php/lingua/
968,JITK (Jurnal Ilmu Pengetahuan dan Teknologi Komputer),S3,http://ejournal.nusamandiri.ac.id/index.php/jitk
969,ISM (Intisari Sains Medis) : Jurnal Kedokteran,S3,https://isainsmedis.id/index.php/ism
970,Edukasi: Jurnal Pendidikan dan Pengajaran,S3,http://jurnal.radenfatah.ac.id/index.php/edukasi
971,Jurnal Studi Agama dan Masyarakat,S3,http://e-journal.iain-palangkaraya.ac.id/index.php/jsam
972,Jurnal Hutan Tropis,S3,http://ppjp.unlam.ac.id/journal/index.php/jht/index
973,International Journal of Islamic Business and Economics (IJIBEC),S3,http://e-journal.iainpekalongan.ac.id/index.php/IJIBEC
974,Lentera Pendidikan : Jurnal Ilmu Tarbiyah dan Keguruan,S3,http://journal.uin-alauddin.ac.id/index.php/lentera_pendidikan
975,IT Journal Research and Development,S3,http://journal.uir.ac.id/index.php/ITJRD
976,iMProvement,S3,http://journal.unj.ac.id/unj/index.php/improvement/index
977,Jurnal Kajian Wilayah,S3,http://jkw.psdr.lipi.go.id/index.php/jkw
978,Unnes Journal of Mathematics Education,S3,https://journal.unnes.ac.id/sju/index.php/ujme
979,ILKOM Jurnal Ilmiah,S3,http://jurnal.fikom.umi.ac.id/index.php/ILKOM
980,Al-Mudarris : Journal of Education,S3,http://e-journal.staima-alhikam.ac.id/index.php/al-mudarris
981,Jurnal Penelitian Pendidikan IPA (JPPIPA),S3,http://jppipa.unram.ac.id/index.php/jppipa
982,BHUMI: Jurnal Agraria dan Pertanahan,S3,https://jurnalbhumi.stpn.ac.id/index.php/JB
983,Nazhruna: Jurnal Pendidikan Islam,S3,http://e-journal.ikhac.ac.id/index.php/NAZHRUNA/index
984,Jurnal Akuntabilitas Manajemen Pendidikan,S3,http://journal.uny.ac.id/index.php/jamp
985,Jurnal Inspirasi Bisnis dan Manajemen,S3,http://jurnal.unswagati.ac.id/index.php/jibm
986,Al-Mashlahah: Jurnal Hukum Islam dan Pranata Sosial Islam,S3,https://jurnal.staialhidayahbogor.ac.id/index.php/am/index
987,Evaluasi: Jurnal Manajemen Pendidikan Islam,S3,http://e-journal.staima-alhikam.ac.id/index.php/evaluasi
988,Jurnal Gramatika: Jurnal Penelitian Pendidikan Bahasa dan Sastra Indonesia,S3,http://ejournal.stkip-pgri-sumbar.ac.id/index.php/jurnal-gramatika/index
989,Muqtasid : Jurnal Ekonomi dan Perbankan Syariah,S3,http://muqtasid.iainsalatiga.ac.id/index.php/muqtasid
990,Jurnal Ilmu Peternakan dan Veteriner Tropis (Journal of Tropical Animal and Veterinary Science),S3,https://journal.fapetunipa.ac.id/index.php/JIPVET/issue/archive
991,Unnes Science Education Journal,S3,https://journal.unnes.ac.id/sju/index.php/usej
992,Journal of ELT Research : The Academic Journal of Studies in English Language Teaching and Learning,S3,http://journal.uhamka.ac.id/index.php/jer
993,Al Amwal: Jurnal Ekonomi dan Perbankan Syari'ah,S3,http://www.syekhnurjati.ac.id/jurnal/index.php/amwal
994,Benefit: Jurnal Manajemen dan Bisnis,S3,http://journals.ums.ac.id/index.php/benefit/issue/archive
995,Jurnal Pendidikan Sains,S3,http://journal.um.ac.id/index.php/jps/index
996,Jurnal Inovasi Teknologi Pendidikan,S3,http://journal.uny.ac.id/index.php/jitp
997,Interaksi : Jurnal Ilmu Komunikasi,S3,http://www.ejournal.undip.ac.id/index.php/interaksi
998,Media Ekonomi,S3,https://www.trijurnal.lemlit.trisakti.ac.id/index.php/medek
999,Jurnal Agroteknologi,S3,http://ejournal.uin-suska.ac.id/index.php/agroteknologi
1000,Jurnal Nasional Pendidikan Teknik Informatika : JANAPATI,S3,http://ejournal.undiksha.ac.id/index.php/janapati
1001,Ta'dibuna: Jurnal Pendidikan Islam,S3,http://ejournal.uika-bogor.ac.id/index.php/TADIBUNA/
1002,AULADUNA: Jurnal Pendidikan Dasar Islam,S3,http://journal.uin-alauddin.ac.id/index.php/auladuna/about
1003,MUWAZAH : jurnal kajian gender,S3,http://e-journal.iainpekalongan.ac.id/index.php/Muwazah/index
1004,Dinamika Lingkungan Indonesia,S3,https://dli.ejournal.unri.ac.id/index.php/DL
1005,International Journal of Marine Engineering Innovation and Research,S3,http://iptek.its.ac.id/index.php/ijmeir
1006,Jurnal Manajemen dan Keuangan,S3,https://ejurnalunsam.id/index.php/jmk
1007,Media Teknik Sipil,S3,http://ejournal.umm.ac.id/index.php/jmts
1008,Bahastra,S3,http://journal.uad.ac.id/index.php/BAHASTRA
1009,JABE (Journal of Applied Business and Economic),S3,https://journal.lppmunindra.ac.id/index.php/JABE
1010,Jurnal Studi Al-Qur'an,S3,http://journal.unj.ac.id/unj/index.php/jsq/index
1011,Manageria: Jurnal Manajemen Pendidikan Islam,S3,http://ejournal.uin-suka.ac.id/tarbiyah/index.php/manageria/index
1012,JOMSIGN: Journal of Multicultural Studies in Guidance and Counseling,S3,http://ejournal.upi.edu/index.php/JOMSIGN
1013,Conciencia,S3,http://jurnal.radenfatah.ac.id/index.php/conciencia
1014,JPIS (Jurnal Pendidikan Ilmu Sosial),S3,http://ejournal.upi.edu/index.php/jpis
1015,JIP (Jurnal Ilmu Pemerintahan) : Kajian Ilmu Pemerintahan dan Politik Daerah,S3,http://e-journal.upstegal.ac.id/index.php/JIP/
1016,Jurnal Psikologi Pendidikan dan Konseling: Jurnal Kajian Psikologi Pendidikan dan Bimbingan Konseling,S3,http://ojs.unm.ac.id/JPPK
1017,ODONTO Dental Journal,S3,http://jurnal.unissula.ac.id/index.php/odj/index
1018,Jurnal RAK (Riset Akuntansi Keuangan),S3,http://jurnal.untidar.ac.id/index.php/RAK
1019,Indonesian Journal of Science and Mathematics Education,S3,http://ejournal.radenintan.ac.id/index.php/IJSME
1020,Journal of Marine and Aquatic Sciences,S3,http://ojs.unud.ac.id/index.php/jmas
1021,INTERNATIONAL JOURNAL OF PEDAGOGY AND TEACHER EDUCATION,S3,https://jurnal.uns.ac.id/ijpte
1022,Sistemasi: Jurnal Sistem Informasi,S3,http://sistemasi.ftik.unisi.ac.id/index.php/stmsi
1023,Briliant: Jurnal Riset dan Konseptual,S3,http://jurnal.unublitar.ac.id/index.php/briliant
1024,Jurnal Pendidikan Matematika dan IPA,S3,http://jurnal.untan.ac.id/index.php/PMP/index
1025,ENGLISH FRANCA : Academic Journal of English Language and Education,S3,http://journal.staincurup.ac.id/index.php/english
1026,Jurnal Matematika : MANTIK,S3,http://mantik.uinsby.ac.id/index.php/Mantik1/index
1027,Jurnal Katalisator,S3,http://ejournal.kopertis10.or.id/index.php/katalisator/index
1028,VOLT : Jurnal Ilmiah Pendidikan Teknik Elektro,S3,http://jurnal.untirta.ac.id/index.php/VOLT/index
1029,AcTion: Aceh Nutrition Journal,S3,http://ejournal.poltekkesaceh.ac.id/index.php/an
1030,Nidhomul Haq : Jurnal Manajemen Pendidikan Islam,S3,http://e-journal.ikhac.ac.id/index.php/nidhomulhaq/index
1031,"ETERNAL (English, Teaching, Learning and Research Journal)",S3,http://journal.uin-alauddin.ac.id/index.php/Eternal
1032,ThufuLA : Jurnal Inovasi Pendidikan Guru Raudhatul Athfal,S3,http://journal.stainkudus.ac.id/index.php/thufula
1033,Jurnal Biota,S3,http://jurnal.radenfatah.ac.id/index.php/biota
1034,Jurnal Ipteks Terapan,S3,http://ejournal.kopertis10.or.id/index.php/jit/
1035,Jurnal Presipitasi : Media Komunikasi dan Pengembangan Teknik Lingkungan,S3,https://ejournal.undip.ac.id/index.php/presipitasi
1036,Communicatus: Jurnal Ilmu komunikasi,S3,http://journal.uinsgd.ac.id/index.php/cjik/
1037,Jurnal Ilmiah Ilmu Pemerintahan,S3,https://ejournal2.undip.ac.id/index.php/jiip/index
1038,Prisma Sains : Jurnal Pengkajian Ilmu dan Pembelajaran Matematika dan IPA IKIP Mataram,S3,http://ojs.ikipmataram.ac.id/index.php/prismasains
1039,Jurnal AGRISEP: Kajian Masalah Sosial Ekonomi Pertanian dan Agribisnis,S3,http://ejournal.unib.ac.id/index.php/agrisep
1040,Madrasah: Jurnal Pendidikan dan Pembelajaran Dasar,S3,http://ejournal.uin-malang.ac.id/index.php/madrasah
1041,Al Qalam,S3,http://jurnal.uinbanten.ac.id/index.php/alqalam/index
1042,Fikrotuna Jurnal Pendidikan dan Manajemen Islam,S3,http://ejournal.kopertais4.or.id/madura/index.php/fikrotuna/index
1043,"Kreano, Jurnal Matematika Kreatif-Inovatif",S3,https://journal.unnes.ac.id/nju/index.php/kreano/index
1044,Jurnal Inovasi dan Pembelajaran Fisika,S3,https://ejournal.unsri.ac.id/index.php/jipf
1045,DiH: Jurnal Ilmu Hukum,S3,http://jurnal.untag-sby.ac.id/index.php/dih
